"Words","Images","Cos","File"
"hill","burger",0.0069345433526594,"PICTURE_11"
"health","burger",0.0509603748779878,"PICTURE_11"
"gift","burger",0.000862367092798489,"PICTURE_11"
"glory","burger",-0.0523700810995944,"PICTURE_11"
"fact","burger",0.0376773035682895,"PICTURE_11"
"fate","burger",0.0578674597518613,"PICTURE_11"
"expert","burger",0.0283803119360587,"PICTURE_11"
"event","burger",-0.0669534043281771,"PICTURE_11"
"excuse","burger",0.12792544086221,"PICTURE_11"
"energy","burger",-0.0329216143176247,"PICTURE_11"
"desert","burger",0.000799809634907279,"PICTURE_11"
"desk","burger",0.0442791746896169,"PICTURE_11"
"data","burger",-0.0501899543353127,"PICTURE_11"
"death","burger",-0.06342467054946,"PICTURE_11"
"coffee","burger",0.00862070987388451,"PICTURE_11"
"cole","burger",-0.127587352781336,"PICTURE_11"
"cliff","burger",-0.029708134294883,"PICTURE_11"
"chest","burger",0.0104275977266566,"PICTURE_11"
"chick","burger",0.082139277265188,"PICTURE_11"
"castle","burger",-0.00865749152821698,"PICTURE_11"
"cage","burger",0.0136468705326081,"PICTURE_11"
"buddy","burger",-0.00358835062549988,"PICTURE_11"
"booth","burger",0.0523086156297342,"PICTURE_11"
"blood","burger",-0.00647481935325719,"PICTURE_11"
"bell","burger",-0.00963659284497913,"PICTURE_11"
"bird","burger",0.0328170121403819,"PICTURE_11"
"birth","burger",-0.0795770671063559,"PICTURE_11"
"ball","burger",-0.0180999950935134,"PICTURE_11"
"area","burger",0.0134152569229819,"PICTURE_11"
"angel","burger",-0.0338011137501176,"PICTURE_11"
"action","burger",0.040464688143712,"PICTURE_11"
"affair","burger",0.0912292576955938,"PICTURE_11"
"zone","boxer",0.0519370214324207,"PICTURE_21"
"wood","boxer",0.00449730378005157,"PICTURE_21"
"word","boxer",-0.0323894716412454,"PICTURE_21"
"yard","boxer",0.180852468542855,"PICTURE_21"
"witch","boxer",-0.0769750608294698,"PICTURE_21"
"wallet","boxer",-0.054763071386856,"PICTURE_21"
"walls","boxer",-0.0444935600121312,"PICTURE_21"
"week","boxer",0.0353958871776389,"PICTURE_21"
"victim","boxer",0.0473862724039977,"PICTURE_21"
"vision","boxer",0.0360401125346363,"PICTURE_21"
"turkey","boxer",-0.0430107453385252,"PICTURE_21"
"truth","boxer",0.0495231391345974,"PICTURE_21"
"threat","boxer",0.08908167340185,"PICTURE_21"
"teeth","boxer",0.143167823180521,"PICTURE_21"
"talent","boxer",0.103592039263832,"PICTURE_21"
"story","boxer",0.100023680166081,"PICTURE_21"
"style","boxer",-0.0249915235221562,"PICTURE_21"
"squad","boxer",-0.0240086797397874,"PICTURE_21"
"sister","boxer",-0.0370990916957424,"PICTURE_21"
"safety","boxer",-0.0569833086777559,"PICTURE_21"
"radar","boxer",0.050690945472879,"PICTURE_21"
"potter","boxer",0.041334105162015,"PICTURE_21"
"pizza","boxer",-0.0350729631544082,"PICTURE_21"
"period","boxer",-0.0426741717279838,"PICTURE_21"
"person","boxer",0.0426682322224877,"PICTURE_21"
"peace","boxer",0.0760522034988739,"PICTURE_21"
"owner","boxer",0.0471847187497656,"PICTURE_21"
"office","boxer",-0.0293379446448453,"PICTURE_21"
"object","boxer",-0.000113902700588586,"PICTURE_21"
"night","boxer",-0.00579345559145367,"PICTURE_21"
"noise","boxer",0.0153511642368368,"PICTURE_21"
"none","boxer",0.061764886260015,"PICTURE_21"
"nature","boxer",0.0917197604874241,"PICTURE_21"
"mood","boxer",0.0234809705571338,"PICTURE_21"
"mother","boxer",0.0351659729808467,"PICTURE_21"
"minute","boxer",-0.0044643219126784,"PICTURE_21"
"member","boxer",-0.098820453599479,"PICTURE_21"
"loss","boxer",0.0425366534712495,"PICTURE_21"
"liar","boxer",-0.100899308897292,"PICTURE_21"
"lily","boxer",-0.0144268793110559,"PICTURE_21"
"lips","boxer",0.0855862208712798,"PICTURE_21"
"lady","boxer",0.002019016436577,"PICTURE_21"
"lake","boxer",0.00802564479536216,"PICTURE_21"
"leader","boxer",-0.0876352184470443,"PICTURE_21"
"killer","boxer",0.0944902014315067,"PICTURE_21"
"kind","boxer",0.0476004696855437,"PICTURE_21"
"kitty","boxer",0.0299102477805137,"PICTURE_21"
"horn","boxer",0.00753447102048519,"PICTURE_21"
"hour","boxer",0.00579436493895263,"PICTURE_21"
"hill","boxer",-0.0710355002619179,"PICTURE_21"
"health","boxer",-0.0374847609760711,"PICTURE_21"
"gift","boxer",-0.0253789681612148,"PICTURE_21"
"glory","boxer",0.0929746478433376,"PICTURE_21"
"fact","boxer",0.200227151789663,"PICTURE_21"
"fate","boxer",0.0363171872700884,"PICTURE_21"
"expert","boxer",0.123751495117757,"PICTURE_21"
"event","boxer",-0.00748965259065114,"PICTURE_21"
"excuse","boxer",0.00856056028103602,"PICTURE_21"
"energy","boxer",-0.00301078634672601,"PICTURE_21"
"desert","boxer",0.0261011919336828,"PICTURE_21"
"desk","boxer",-0.0332780798897106,"PICTURE_21"
"data","boxer",-0.0132702746259371,"PICTURE_21"
"death","boxer",-0.0228655592825519,"PICTURE_21"
"coffee","boxer",-0.106709028199071,"PICTURE_21"
"cole","boxer",0.0783907314396946,"PICTURE_21"
"cliff","boxer",-0.00578941755166108,"PICTURE_21"
"chest","boxer",0.0069279916872924,"PICTURE_21"
"chick","boxer",-0.0783963533460043,"PICTURE_21"
"castle","boxer",-0.0408583613157837,"PICTURE_21"
"cage","boxer",0.0895338123384039,"PICTURE_21"
"buddy","boxer",0.00470065328941575,"PICTURE_21"
"booth","boxer",-0.000754632776267511,"PICTURE_21"
"blood","boxer",-0.0574994139749472,"PICTURE_21"
"bell","boxer",0.0649327081694965,"PICTURE_21"
"bird","boxer",-0.110461598976628,"PICTURE_21"
"birth","boxer",-0.012970022468742,"PICTURE_21"
"ball","boxer",-0.0299542570703351,"PICTURE_21"
"area","boxer",-0.0249527740175429,"PICTURE_21"
"angel","boxer",0.0399731531661436,"PICTURE_21"
"action","boxer",0.0628746851476649,"PICTURE_21"
"affair","boxer",0.00620916379756804,"PICTURE_21"
"zone","leopard",0.0687122071119699,"PICTURE_25"
"wood","leopard",-0.0522420642690064,"PICTURE_25"
"word","leopard",0.00458087946982209,"PICTURE_25"
"yard","leopard",-0.00540673677780739,"PICTURE_25"
"witch","leopard",0.216998800241795,"PICTURE_25"
"wallet","leopard",-0.0636927899588267,"PICTURE_25"
"walls","leopard",-0.0184006634582606,"PICTURE_25"
"week","leopard",0.0840116496949185,"PICTURE_25"
"victim","leopard",0.0208494096189294,"PICTURE_25"
"vision","leopard",0.0343813153037493,"PICTURE_25"
"turkey","leopard",0.00538045062514483,"PICTURE_25"
"truth","leopard",-0.0994224517383761,"PICTURE_25"
"threat","leopard",-0.0703179690411053,"PICTURE_25"
"teeth","leopard",-0.0251396818721691,"PICTURE_25"
"talent","leopard",0.0930627091958943,"PICTURE_25"
"story","leopard",-0.0427326205205574,"PICTURE_25"
"style","leopard",-0.00616536326487502,"PICTURE_25"
"squad","leopard",-0.0294476797808541,"PICTURE_25"
"sister","leopard",0.0191283932927352,"PICTURE_25"
"safety","leopard",-0.052636434598952,"PICTURE_25"
"radar","leopard",0.0511646489012219,"PICTURE_25"
"potter","leopard",0.069490060780095,"PICTURE_25"
"pizza","leopard",0.0628637148141644,"PICTURE_25"
"period","leopard",-0.00386935711744968,"PICTURE_25"
"person","leopard",0.0028540983516691,"PICTURE_25"
"peace","leopard",-0.0392688412193168,"PICTURE_25"
"owner","leopard",0.00413039772024226,"PICTURE_25"
"office","leopard",-0.000814698679968746,"PICTURE_25"
"object","leopard",0.023024456932007,"PICTURE_25"
"night","leopard",-0.0314140497015212,"PICTURE_25"
"noise","leopard",0.0439789459726311,"PICTURE_25"
"none","leopard",-0.00490529675554119,"PICTURE_25"
"nature","leopard",-0.0998699857060034,"PICTURE_25"
"mood","leopard",0.0448256503227103,"PICTURE_25"
"mother","leopard",-0.0630367630273444,"PICTURE_25"
"minute","leopard",-0.101529578568357,"PICTURE_25"
"member","leopard",-0.0197371016918183,"PICTURE_25"
"loss","leopard",0.0253425090517471,"PICTURE_25"
"liar","leopard",-0.180309919481541,"PICTURE_25"
"lily","leopard",0.0822234394854088,"PICTURE_25"
"lips","leopard",0.00457284565335531,"PICTURE_25"
"lady","leopard",0.075075495562252,"PICTURE_25"
"lake","leopard",0.0148453880740646,"PICTURE_25"
"leader","leopard",0.0796645836453481,"PICTURE_25"
"killer","leopard",0.0273215102503258,"PICTURE_25"
"kind","leopard",0.0030241709799504,"PICTURE_25"
"kitty","leopard",-0.0852158165671583,"PICTURE_25"
"horn","leopard",0.181460847515083,"PICTURE_25"
"hour","leopard",-0.0245340664876214,"PICTURE_25"
"hill","leopard",-0.113779986783589,"PICTURE_25"
"health","leopard",0.00461999506739866,"PICTURE_25"
"gift","leopard",0.00782606860441889,"PICTURE_25"
"glory","leopard",-0.0407664408223622,"PICTURE_25"
"fact","leopard",-0.0913120081484971,"PICTURE_25"
"fate","leopard",0.0170545637246646,"PICTURE_25"
"expert","leopard",-0.00219601269187127,"PICTURE_25"
"event","leopard",0.00244016512744138,"PICTURE_25"
"excuse","leopard",-0.0336454057356203,"PICTURE_25"
"energy","leopard",0.00176541667859621,"PICTURE_25"
"desert","leopard",0.0717039118215633,"PICTURE_25"
"desk","leopard",-0.1285353445416,"PICTURE_25"
"data","leopard",0.0344972274433944,"PICTURE_25"
"death","leopard",-0.089238412905501,"PICTURE_25"
"coffee","leopard",-0.00919707464300677,"PICTURE_25"
"cole","leopard",-0.0676017627355834,"PICTURE_25"
"cliff","leopard",0.0404378128197645,"PICTURE_25"
"chest","leopard",-0.00947681064294832,"PICTURE_25"
"chick","leopard",-0.0266398546944242,"PICTURE_25"
"castle","leopard",0.00439666574334544,"PICTURE_25"
"cage","leopard",0.226518624500389,"PICTURE_25"
"buddy","leopard",0.0318875784434707,"PICTURE_25"
"booth","leopard",-0.0873150444253991,"PICTURE_25"
"blood","leopard",-0.0327106552632418,"PICTURE_25"
"bell","leopard",-0.048946091486298,"PICTURE_25"
"bird","leopard",0.0444527279604065,"PICTURE_25"
"birth","leopard",-0.034255170850775,"PICTURE_25"
"ball","leopard",0.0608757563635758,"PICTURE_25"
"area","leopard",0.0559097564416753,"PICTURE_25"
"angel","leopard",0.00431162910816929,"PICTURE_25"
"action","leopard",-0.0182666197625368,"PICTURE_25"
"affair","leopard",0.0180779816326628,"PICTURE_25"
"zone","key",-0.0865332622029841,"PICTURE_78"
"wood","key",0.0221068265272307,"PICTURE_78"
"word","key",0.103126156368715,"PICTURE_78"
"yard","key",0.0118236035360092,"PICTURE_78"
"witch","key",0.0458404253212224,"PICTURE_78"
"wallet","key",-0.0430730695054909,"PICTURE_78"
"walls","key",0.00684775670440729,"PICTURE_78"
"week","key",0.0122254020807249,"PICTURE_78"
"victim","key",-0.0298623409188993,"PICTURE_78"
"vision","key",-0.0295800449344852,"PICTURE_78"
"turkey","key",0.0112814710141677,"PICTURE_78"
"truth","key",-0.0435709244460428,"PICTURE_78"
"threat","key",0.0129964857914637,"PICTURE_78"
"teeth","key",-0.0173632559520598,"PICTURE_78"
"talent","key",0.0883500871131278,"PICTURE_78"
"story","key",0.00151084136640759,"PICTURE_78"
"style","key",0.0396280943536413,"PICTURE_78"
"squad","key",0.00238167883147479,"PICTURE_78"
"sister","key",-0.0612221536476361,"PICTURE_78"
"safety","key",-0.0327124561377038,"PICTURE_78"
"radar","key",0.00297240098219758,"PICTURE_78"
"potter","key",-0.0206928242580936,"PICTURE_78"
"pizza","key",-0.0371250989191669,"PICTURE_78"
"period","key",-0.0490330595782947,"PICTURE_78"
"person","key",-0.0255555144514896,"PICTURE_78"
"peace","key",-0.0473240548497675,"PICTURE_78"
"owner","key",-0.0101745013088671,"PICTURE_78"
"office","key",0.0277222102537883,"PICTURE_78"
"object","key",-0.0477950827770506,"PICTURE_78"
"night","key",0.0514651211674225,"PICTURE_78"
"noise","key",-0.0462462903959471,"PICTURE_78"
"none","key",-0.039046253994534,"PICTURE_78"
"nature","key",-0.0245892176416991,"PICTURE_78"
"mood","key",-0.0185232051671282,"PICTURE_78"
"mother","key",-0.00187630782187528,"PICTURE_78"
"minute","key",-0.0261654463006448,"PICTURE_78"
"member","key",-0.0273513382598711,"PICTURE_78"
"loss","key",-0.0674828181167384,"PICTURE_78"
"liar","key",0.0335889490808886,"PICTURE_78"
"lily","key",0.00276793948875796,"PICTURE_78"
"lips","key",-0.00947363677295391,"PICTURE_78"
"lady","key",-0.0536691801082786,"PICTURE_78"
"lake","key",0.0406673612131489,"PICTURE_78"
"leader","key",0.0389535105499058,"PICTURE_78"
"killer","key",0.00146420242213005,"PICTURE_78"
"kind","key",0.0126810347428865,"PICTURE_78"
"kitty","key",0.0011086609937851,"PICTURE_78"
"horn","key",0.0550579706617467,"PICTURE_78"
"hour","key",-0.0121815131766216,"PICTURE_78"
"hill","key",-0.0403026862567559,"PICTURE_78"
"health","key",0.0472393480331103,"PICTURE_78"
"gift","key",-0.0290359551802659,"PICTURE_78"
"glory","key",0.00894978647772703,"PICTURE_78"
"fact","key",0.0732464921059831,"PICTURE_78"
"fate","key",-0.0420676070391725,"PICTURE_78"
"expert","key",0.129838428772534,"PICTURE_78"
"event","key",-0.0594141856551365,"PICTURE_78"
"excuse","key",-0.0953346278855355,"PICTURE_78"
"energy","key",0.0342012012683928,"PICTURE_78"
"desert","key",0.00290268080164786,"PICTURE_78"
"desk","key",0.046363781201144,"PICTURE_78"
"data","key",-0.0381322378711806,"PICTURE_78"
"death","key",-0.0555146080397747,"PICTURE_78"
"coffee","key",-0.0402531380732575,"PICTURE_78"
"cole","key",-0.0175189692549779,"PICTURE_78"
"cliff","key",-0.00114389541846722,"PICTURE_78"
"chest","key",-0.0255709204852309,"PICTURE_78"
"chick","key",-0.0034101460352797,"PICTURE_78"
"castle","key",0.0461932849058709,"PICTURE_78"
"cage","key",0.0374371264974327,"PICTURE_78"
"buddy","key",0.00776648609667263,"PICTURE_78"
"booth","key",-0.0292178771136626,"PICTURE_78"
"blood","key",-0.006095497450781,"PICTURE_78"
"bell","key",0.133069922415359,"PICTURE_78"
"bird","key",0.0123576832627029,"PICTURE_78"
"birth","key",-0.0793616757585123,"PICTURE_78"
"ball","key",0.00227898054544161,"PICTURE_78"
"area","key",0.0252419966729733,"PICTURE_78"
"angel","key",0.0401991582900255,"PICTURE_78"
"action","key",0.00440442772175543,"PICTURE_78"
"affair","key",-0.0538781833688447,"PICTURE_78"
"zone","saxophone",-0.0316286453924486,"PICTURE_107"
"wood","saxophone",0.0309310552904705,"PICTURE_107"
"word","saxophone",-0.0584963150275501,"PICTURE_107"
"yard","saxophone",-0.0557111701937547,"PICTURE_107"
"witch","saxophone",0.128027811607031,"PICTURE_107"
"wallet","saxophone",0.0202027253641621,"PICTURE_107"
"walls","saxophone",-0.052046651994866,"PICTURE_107"
"week","saxophone",0.00146382516030232,"PICTURE_107"
"victim","saxophone",-0.0304908996152407,"PICTURE_107"
"vision","saxophone",-0.0940481382907309,"PICTURE_107"
"turkey","saxophone",-0.0193332980872456,"PICTURE_107"
"truth","saxophone",-0.0969395908427535,"PICTURE_107"
"threat","saxophone",-0.0587977725959157,"PICTURE_107"
"teeth","saxophone",0.0172424180505663,"PICTURE_107"
"talent","saxophone",0.19839084862398,"PICTURE_107"
"story","saxophone",-0.0219898891346393,"PICTURE_107"
"style","saxophone",0.115863814142237,"PICTURE_107"
"squad","saxophone",0.0861555913418557,"PICTURE_107"
"sister","saxophone",0.0332271268371702,"PICTURE_107"
"safety","saxophone",-0.0516496228219031,"PICTURE_107"
"radar","saxophone",0.0467480685892209,"PICTURE_107"
"potter","saxophone",-0.0489981524878651,"PICTURE_107"
"pizza","saxophone",0.141538248679986,"PICTURE_107"
"period","saxophone",0.00251006530613174,"PICTURE_107"
"person","saxophone",-0.0324775838157247,"PICTURE_107"
"peace","saxophone",-0.0188824232169308,"PICTURE_107"
"owner","saxophone",-0.00613931783947229,"PICTURE_107"
"office","saxophone",-0.038482500515591,"PICTURE_107"
"object","saxophone",-0.0526400740425899,"PICTURE_107"
"night","saxophone",-0.020417985287543,"PICTURE_107"
"noise","saxophone",0.123597856946635,"PICTURE_107"
"none","saxophone",-0.0217903244220748,"PICTURE_107"
"nature","saxophone",-0.0468543088046462,"PICTURE_107"
"mood","saxophone",0.0308941284098175,"PICTURE_107"
"mother","saxophone",-0.0681604934153565,"PICTURE_107"
"minute","saxophone",-0.104967005378763,"PICTURE_107"
"member","saxophone",-0.0584572643641911,"PICTURE_107"
"loss","saxophone",-0.0425010630489224,"PICTURE_107"
"liar","saxophone",0.0878404861438848,"PICTURE_107"
"lily","saxophone",-0.0301787591350582,"PICTURE_107"
"lips","saxophone",0.184359189433502,"PICTURE_107"
"lady","saxophone",-0.00145938996471623,"PICTURE_107"
"lake","saxophone",0.0384686019528216,"PICTURE_107"
"leader","saxophone",-0.0231215906963327,"PICTURE_107"
"killer","saxophone",-0.0929721297489938,"PICTURE_107"
"kind","saxophone",0.0375095191944514,"PICTURE_107"
"kitty","saxophone",-0.111070643080863,"PICTURE_107"
"horn","saxophone",0.237375595476441,"PICTURE_107"
"hour","saxophone",-0.0296879047166043,"PICTURE_107"
"hill","saxophone",-0.103076736790199,"PICTURE_107"
"health","saxophone",0.0211537017488668,"PICTURE_107"
"gift","saxophone",-0.0108057175569143,"PICTURE_107"
"glory","saxophone",-0.0318776682983676,"PICTURE_107"
"fact","saxophone",0.00795638360828405,"PICTURE_107"
"fate","saxophone",-0.0466497748717494,"PICTURE_107"
"expert","saxophone",0.0489744342606456,"PICTURE_107"
"event","saxophone",-0.0740360233534087,"PICTURE_107"
"excuse","saxophone",0.0260066298081629,"PICTURE_107"
"energy","saxophone",0.0919037077466723,"PICTURE_107"
"desert","saxophone",0.0454757496636829,"PICTURE_107"
"desk","saxophone",-0.0644494715557936,"PICTURE_107"
"data","saxophone",-0.0793570623892657,"PICTURE_107"
"death","saxophone",-0.0566232346898491,"PICTURE_107"
"coffee","saxophone",-0.0556469376309981,"PICTURE_107"
"cole","saxophone",0.00320054663462539,"PICTURE_107"
"cliff","saxophone",-0.0617041524274712,"PICTURE_107"
"chest","saxophone",0.127534821704927,"PICTURE_107"
"chick","saxophone",-0.0125354805801059,"PICTURE_107"
"castle","saxophone",-0.0877247657281603,"PICTURE_107"
"cage","saxophone",-0.0988113714776443,"PICTURE_107"
"buddy","saxophone",0.146512545439712,"PICTURE_107"
"booth","saxophone",0.0298487671915497,"PICTURE_107"
"blood","saxophone",-0.0207745388918498,"PICTURE_107"
"bell","saxophone",0.1257261445853,"PICTURE_107"
"bird","saxophone",-0.0668550989859667,"PICTURE_107"
"birth","saxophone",-0.0330260519357241,"PICTURE_107"
"ball","saxophone",-0.0371200906397169,"PICTURE_107"
"area","saxophone",-0.00961832507222221,"PICTURE_107"
"angel","saxophone",-0.0462745008836308,"PICTURE_107"
"action","saxophone",-0.0585288612988858,"PICTURE_107"
"affair","saxophone",0.20601227163694,"PICTURE_107"
"zone","dragon",0.0362735838255254,"PICTURE_111"
"wood","dragon",-0.0766891120028677,"PICTURE_111"
"word","dragon",0.00810639997489248,"PICTURE_111"
"yard","dragon",-0.207125986290735,"PICTURE_111"
"witch","dragon",0.304095142655395,"PICTURE_111"
"wallet","dragon",-0.0868944440951848,"PICTURE_111"
"walls","dragon",0.0379314816054887,"PICTURE_111"
"week","dragon",0.0622774507104536,"PICTURE_111"
"victim","dragon",0.0971928596833912,"PICTURE_111"
"vision","dragon",-0.0523296382327517,"PICTURE_111"
"turkey","dragon",-0.0576811091681202,"PICTURE_111"
"truth","dragon",-0.0774620646541097,"PICTURE_111"
"threat","dragon",-0.0114000798314887,"PICTURE_111"
"teeth","dragon",0.108226985129557,"PICTURE_111"
"talent","dragon",-0.0290600789749506,"PICTURE_111"
"story","dragon",0.16009643645088,"PICTURE_111"
"style","dragon",-0.0124766403355906,"PICTURE_111"
"squad","dragon",0.00347584159929917,"PICTURE_111"
"sister","dragon",-0.0756693475065622,"PICTURE_111"
"safety","dragon",0.0808658929295094,"PICTURE_111"
"radar","dragon",0.0189964513962684,"PICTURE_111"
"potter","dragon",-0.0228779297444921,"PICTURE_111"
"pizza","dragon",-0.0524571447145419,"PICTURE_111"
"period","dragon",-0.0135255063536737,"PICTURE_111"
"person","dragon",-0.0444689690838645,"PICTURE_111"
"peace","dragon",-0.0355710099322911,"PICTURE_111"
"owner","dragon",0.0288552988874198,"PICTURE_111"
"office","dragon",-0.0115559953405163,"PICTURE_111"
"object","dragon",-0.0350361044565446,"PICTURE_111"
"night","dragon",0.0441968300718507,"PICTURE_111"
"noise","dragon",0.0653090414600154,"PICTURE_111"
"none","dragon",0.0496249755522861,"PICTURE_111"
"nature","dragon",0.0132485121726624,"PICTURE_111"
"mood","dragon",-0.0246802215878368,"PICTURE_111"
"mother","dragon",-0.0228045159468997,"PICTURE_111"
"minute","dragon",0.00373394434917978,"PICTURE_111"
"member","dragon",-0.0824323500422397,"PICTURE_111"
"loss","dragon",-0.000392891480215316,"PICTURE_111"
"liar","dragon",-0.0680576668372528,"PICTURE_111"
"lily","dragon",0.0772533826968647,"PICTURE_111"
"lips","dragon",0.0357853668947052,"PICTURE_111"
"lady","dragon",0.0660601548193642,"PICTURE_111"
"lake","dragon",-0.00704752906542752,"PICTURE_111"
"leader","dragon",-0.0519185780985141,"PICTURE_111"
"killer","dragon",0.0442318128565369,"PICTURE_111"
"kind","dragon",-0.0728403385122683,"PICTURE_111"
"kitty","dragon",-0.0379288245195326,"PICTURE_111"
"horn","dragon",0.180934983475825,"PICTURE_111"
"hour","dragon",-0.0173945402220487,"PICTURE_111"
"hill","dragon",-0.0516831106069532,"PICTURE_111"
"health","dragon",-0.00714036334321217,"PICTURE_111"
"gift","dragon",0.118492292526213,"PICTURE_111"
"glory","dragon",0.117406816030815,"PICTURE_111"
"fact","dragon",0.0241822004372786,"PICTURE_111"
"fate","dragon",0.166809926276559,"PICTURE_111"
"expert","dragon",-0.0306243317896082,"PICTURE_111"
"event","dragon",0.0268807131862231,"PICTURE_111"
"excuse","dragon",-0.00234442955073611,"PICTURE_111"
"energy","dragon",0.00777107604835374,"PICTURE_111"
"desert","dragon",-0.0297891794176992,"PICTURE_111"
"desk","dragon",-0.0945377810272023,"PICTURE_111"
"data","dragon",0.0168459500782574,"PICTURE_111"
"death","dragon",-0.00227805815104112,"PICTURE_111"
"coffee","dragon",-0.110827773933194,"PICTURE_111"
"cole","dragon",-0.0689875261625139,"PICTURE_111"
"cliff","dragon",0.0482947678047093,"PICTURE_111"
"chest","dragon",-0.0631092170172736,"PICTURE_111"
"chick","dragon",-0.0298481341564511,"PICTURE_111"
"castle","dragon",0.305705683552493,"PICTURE_111"
"cage","dragon",0.171100426929133,"PICTURE_111"
"buddy","dragon",-0.0219285026164387,"PICTURE_111"
"booth","dragon",-0.00736536423612501,"PICTURE_111"
"blood","dragon",0.0257254200947598,"PICTURE_111"
"bell","dragon",0.0101910818316027,"PICTURE_111"
"bird","dragon",0.115510242872378,"PICTURE_111"
"birth","dragon",0.03448265478248,"PICTURE_111"
"ball","dragon",-0.00519971538778286,"PICTURE_111"
"area","dragon",0.00540496716986313,"PICTURE_111"
"angel","dragon",0.0269805039257279,"PICTURE_111"
"action","dragon",0.0834635517557425,"PICTURE_111"
"affair","dragon",-0.0240973123905074,"PICTURE_111"
"zone","tag",0.0136520352932845,"PICTURE_132"
"wood","tag",0.0247980470626534,"PICTURE_132"
"word","tag",-0.0150097266263384,"PICTURE_132"
"yard","tag",0.135315229204708,"PICTURE_132"
"witch","tag",-0.0257047487278874,"PICTURE_132"
"wallet","tag",0.0761067596021962,"PICTURE_132"
"walls","tag",-0.0284455260336508,"PICTURE_132"
"week","tag",-0.00561715928718526,"PICTURE_132"
"victim","tag",0.0168466861003478,"PICTURE_132"
"vision","tag",-0.00059268413423786,"PICTURE_132"
"turkey","tag",-0.0235608009795935,"PICTURE_132"
"truth","tag",0.00716268204210284,"PICTURE_132"
"threat","tag",0.0418772865245561,"PICTURE_132"
"teeth","tag",-0.0227832392274873,"PICTURE_132"
"talent","tag",-0.0236119238439554,"PICTURE_132"
"story","tag",0.0344185999580197,"PICTURE_132"
"style","tag",0.0132480988794735,"PICTURE_132"
"squad","tag",0.106975441006032,"PICTURE_132"
"sister","tag",-0.0813855017521562,"PICTURE_132"
"safety","tag",-0.00802060832678605,"PICTURE_132"
"radar","tag",-0.0198839173824295,"PICTURE_132"
"potter","tag",-0.192996945766049,"PICTURE_132"
"pizza","tag",0.0519211616297962,"PICTURE_132"
"period","tag",0.0160886096961348,"PICTURE_132"
"person","tag",-0.0241690710117542,"PICTURE_132"
"peace","tag",-0.111348218276241,"PICTURE_132"
"owner","tag",0.0307131645776275,"PICTURE_132"
"office","tag",0.0196243786888987,"PICTURE_132"
"object","tag",0.0562593658466731,"PICTURE_132"
"night","tag",-0.031323404120515,"PICTURE_132"
"noise","tag",-0.0663795444290993,"PICTURE_132"
"none","tag",-0.022582241023495,"PICTURE_132"
"nature","tag",0.0243000007401053,"PICTURE_132"
"mood","tag",-0.0810402813294522,"PICTURE_132"
