consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_32.png,KIND,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,crown,,,,,,0,0,0,35,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,candle,,,,,,0,1,1,51,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,tyre,,,,,,0,2,2,15,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,TOILET,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,diamond,,,,,,0,3,3,48,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_42.png,BOYS,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,pear,,,,,,0,4,4,55,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,anchor,,,,,,0,5,5,23,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,LETTER,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,mirror,,,,,,0,6,6,24,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,helmet,,,,,,0,7,7,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,dice,,,,,,0,8,8,36,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,cap,,,,,,0,9,9,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,LIFE,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,carrot,,,,,,0,10,10,33,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,BOYS,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,suitcase,,,,,,0,11,11,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,ring,,,,,,0,12,12,50,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,RIVER,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,daisy,,,,,,0,13,13,10,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,COPS,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,wheel,,,,,,0,14,14,52,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,BATH,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,spoon,,,,,,0,15,15,26,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_685.png,PENNY,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,goose,,,,,,0,16,16,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,kettle,,,,,,0,17,17,27,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,WRITER,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,coin,,,,,,0,18,18,28,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,WRITER,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,cathedral,,,,,,0,19,19,31,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,MONTH,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,pencil,,,,,,0,20,20,29,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LOTS,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,bolt,,,,,,0,21,21,9,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,AGENT,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,stool,,,,,,0,22,22,16,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,MILLER,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,suitcase,,,,,,0,23,23,56,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,RIVER,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,cathedral,,,,,,0,24,24,40,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LIFE,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,bolt,,,,,,0,25,25,57,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,PILLS,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,crown,,,,,,0,26,26,18,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,mirror,,,,,,0,27,27,54,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,APPLE,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,map,,,,,,0,28,28,43,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,NATION,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,diamond,,,,,,0,29,29,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,POLICY,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,peg,,,,,,0,30,30,53,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,LOTS,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,salt,,,,,,0,31,31,42,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,stamp,,,,,,0,32,32,37,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,CANDY,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,gorilla,,,,,,0,33,33,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,backpack,,,,,,0,34,34,11,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,CASINO,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,helmet,,,,,,0,35,35,20,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,SALE,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,windmill,,,,,,0,36,36,47,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,calendar,,,,,,0,37,37,59,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,YEAR,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,anchor,,,,,,0,38,38,34,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,TOILET,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,cathedral,,,,,,0,39,39,25,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,microphone,,,,,,0,40,40,32,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,YEAR,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,wheel,,,,,,0,41,41,13,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,GLASS,5ac81b1068b65b00018d7881,2020-06-30_13h41.40.610,proactive,2020.1.2,MacIntel,60,5efb791ed4cb570da489e737,5efb871be70e7b1020ed0459,5,,,,,,rug,,,,,,0,42,42,14,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
